,Date,Conference,Conference_Total_Votes,Total_Daily_Votes,Conference_Share,Team_Count,Conference_Share_Per_Team
11320,2020-06-08,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11321,2020-06-08,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11322,2020-06-08,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11323,2020-06-08,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11324,2020-06-08,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11325,2020-06-08,Mid-American,0,20148,0.0,12,0.0
11326,2020-06-08,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11327,2020-06-08,Pac-12,0,20148,0.0,2,0.0
11328,2020-06-08,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11329,2020-06-08,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11330,2020-06-09,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11331,2020-06-09,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11332,2020-06-09,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11333,2020-06-09,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11334,2020-06-09,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11335,2020-06-09,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11336,2020-06-09,Mid-American,0,20148,0.0,12,0.0
11337,2020-06-09,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11338,2020-06-09,Pac-12,0,20148,0.0,2,0.0
11339,2020-06-09,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11340,2020-06-09,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11341,2020-06-10,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11342,2020-06-10,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11343,2020-06-10,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11344,2020-06-10,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11345,2020-06-10,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11346,2020-06-10,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11347,2020-06-10,Mid-American,0,20148,0.0,12,0.0
11348,2020-06-10,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11349,2020-06-10,Pac-12,0,20148,0.0,2,0.0
11350,2020-06-10,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11351,2020-06-10,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11352,2020-06-11,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11353,2020-06-11,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11354,2020-06-11,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11355,2020-06-11,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11356,2020-06-11,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11357,2020-06-11,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11358,2020-06-11,Mid-American,0,20148,0.0,12,0.0
11359,2020-06-11,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11360,2020-06-11,Pac-12,0,20148,0.0,2,0.0
11361,2020-06-11,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11362,2020-06-11,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11363,2020-06-12,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11364,2020-06-12,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11365,2020-06-12,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11366,2020-06-12,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11367,2020-06-12,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11368,2020-06-12,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11369,2020-06-12,Mid-American,0,20148,0.0,12,0.0
11370,2020-06-12,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11371,2020-06-12,Pac-12,0,20148,0.0,2,0.0
11372,2020-06-12,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11373,2020-06-12,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11374,2020-06-13,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11375,2020-06-13,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11376,2020-06-13,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11377,2020-06-13,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11378,2020-06-13,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11379,2020-06-13,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11380,2020-06-13,Mid-American,0,20148,0.0,12,0.0
11381,2020-06-13,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11382,2020-06-13,Pac-12,0,20148,0.0,2,0.0
11383,2020-06-13,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11384,2020-06-13,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11385,2020-06-14,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11386,2020-06-14,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11387,2020-06-14,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11388,2020-06-14,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11389,2020-06-14,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11390,2020-06-14,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11391,2020-06-14,Mid-American,0,20148,0.0,12,0.0
11392,2020-06-14,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11393,2020-06-14,Pac-12,0,20148,0.0,2,0.0
11394,2020-06-14,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11395,2020-06-14,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11396,2020-06-15,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11397,2020-06-15,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11398,2020-06-15,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11399,2020-06-15,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11400,2020-06-15,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11401,2020-06-15,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11402,2020-06-15,Mid-American,0,20148,0.0,12,0.0
11403,2020-06-15,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11404,2020-06-15,Pac-12,0,20148,0.0,2,0.0
11405,2020-06-15,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11406,2020-06-15,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11407,2020-06-16,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11408,2020-06-16,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11409,2020-06-16,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11410,2020-06-16,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11411,2020-06-16,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11412,2020-06-16,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11413,2020-06-16,Mid-American,0,20148,0.0,12,0.0
11414,2020-06-16,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11415,2020-06-16,Pac-12,0,20148,0.0,2,0.0
11416,2020-06-16,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11417,2020-06-16,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11418,2020-06-17,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11419,2020-06-17,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11420,2020-06-17,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11421,2020-06-17,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11422,2020-06-17,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11423,2020-06-17,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11424,2020-06-17,Mid-American,0,20148,0.0,12,0.0
11425,2020-06-17,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11426,2020-06-17,Pac-12,0,20148,0.0,2,0.0
11427,2020-06-17,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11428,2020-06-17,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11429,2020-06-18,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11430,2020-06-18,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11431,2020-06-18,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11432,2020-06-18,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11433,2020-06-18,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11434,2020-06-18,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11435,2020-06-18,Mid-American,0,20148,0.0,12,0.0
11436,2020-06-18,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11437,2020-06-18,Pac-12,0,20148,0.0,2,0.0
11438,2020-06-18,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11439,2020-06-18,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11440,2020-06-19,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11441,2020-06-19,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11442,2020-06-19,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11443,2020-06-19,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11444,2020-06-19,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11445,2020-06-19,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11446,2020-06-19,Mid-American,0,20148,0.0,12,0.0
11447,2020-06-19,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11448,2020-06-19,Pac-12,0,20148,0.0,2,0.0
11449,2020-06-19,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11450,2020-06-19,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11451,2020-06-20,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11452,2020-06-20,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11453,2020-06-20,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11454,2020-06-20,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11455,2020-06-20,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11456,2020-06-20,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11457,2020-06-20,Mid-American,0,20148,0.0,12,0.0
11458,2020-06-20,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11459,2020-06-20,Pac-12,0,20148,0.0,2,0.0
11460,2020-06-20,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11461,2020-06-20,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11462,2020-06-21,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11463,2020-06-21,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11464,2020-06-21,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11465,2020-06-21,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11466,2020-06-21,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11467,2020-06-21,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11468,2020-06-21,Mid-American,0,20148,0.0,12,0.0
11469,2020-06-21,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11470,2020-06-21,Pac-12,0,20148,0.0,2,0.0
11471,2020-06-21,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11472,2020-06-21,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11473,2020-06-22,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11474,2020-06-22,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11475,2020-06-22,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11476,2020-06-22,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11477,2020-06-22,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11478,2020-06-22,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11479,2020-06-22,Mid-American,0,20148,0.0,12,0.0
11480,2020-06-22,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11481,2020-06-22,Pac-12,0,20148,0.0,2,0.0
11482,2020-06-22,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11483,2020-06-22,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11484,2020-06-23,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11485,2020-06-23,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11486,2020-06-23,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11487,2020-06-23,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11488,2020-06-23,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11489,2020-06-23,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11490,2020-06-23,Mid-American,0,20148,0.0,12,0.0
11491,2020-06-23,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11492,2020-06-23,Pac-12,0,20148,0.0,2,0.0
11493,2020-06-23,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11494,2020-06-23,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11495,2020-06-24,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11496,2020-06-24,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11497,2020-06-24,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11498,2020-06-24,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11499,2020-06-24,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11500,2020-06-24,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11501,2020-06-24,Mid-American,0,20148,0.0,12,0.0
11502,2020-06-24,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11503,2020-06-24,Pac-12,0,20148,0.0,2,0.0
11504,2020-06-24,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11505,2020-06-24,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11506,2020-06-25,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11507,2020-06-25,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11508,2020-06-25,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11509,2020-06-25,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11510,2020-06-25,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11511,2020-06-25,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11512,2020-06-25,Mid-American,0,20148,0.0,12,0.0
11513,2020-06-25,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11514,2020-06-25,Pac-12,0,20148,0.0,2,0.0
11515,2020-06-25,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11516,2020-06-25,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11517,2020-06-26,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11518,2020-06-26,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11519,2020-06-26,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11520,2020-06-26,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11521,2020-06-26,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11522,2020-06-26,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11523,2020-06-26,Mid-American,0,20148,0.0,12,0.0
11524,2020-06-26,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11525,2020-06-26,Pac-12,0,20148,0.0,2,0.0
11526,2020-06-26,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11527,2020-06-26,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11528,2020-06-27,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11529,2020-06-27,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11530,2020-06-27,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11531,2020-06-27,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11532,2020-06-27,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11533,2020-06-27,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11534,2020-06-27,Mid-American,0,20148,0.0,12,0.0
11535,2020-06-27,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11536,2020-06-27,Pac-12,0,20148,0.0,2,0.0
11537,2020-06-27,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11538,2020-06-27,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11539,2020-06-28,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11540,2020-06-28,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11541,2020-06-28,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11542,2020-06-28,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11543,2020-06-28,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11544,2020-06-28,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11545,2020-06-28,Mid-American,0,20148,0.0,12,0.0
11546,2020-06-28,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11547,2020-06-28,Pac-12,0,20148,0.0,2,0.0
11548,2020-06-28,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11549,2020-06-28,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11550,2020-06-29,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11551,2020-06-29,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11552,2020-06-29,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
11553,2020-06-29,Big Ten,6770,20148,0.33601350009926545,18,0.018667416672181414
11554,2020-06-29,Conference USA,2,20148,9.926543577526305e-05,10,9.926543577526305e-06
11555,2020-06-29,FBS Independents,879,20148,0.04362715902322811,3,0.014542386341076038
11556,2020-06-29,Mid-American,0,20148,0.0,12,0.0
11557,2020-06-29,Mountain West,410,20148,0.020349414333928926,12,0.0016957845278274106
11558,2020-06-29,Pac-12,0,20148,0.0,2,0.0
11559,2020-06-29,SEC,7294,20148,0.36202104427238435,16,0.022626315267024022
11560,2020-06-29,Sun Belt,468,20148,0.023228111971411555,14,0.0016591508551008253
11561,2020-06-30,ACC,1531,20148,0.07598769108596387,17,0.004469864181527287
11562,2020-06-30,American Athletic,989,20148,0.04908675799086758,14,0.003506196999347684
11563,2020-06-30,Big 12,1805,20148,0.08958705578717491,16,0.005599190986698432
